ENSID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,RNAlater.v.LN
ENSAMXG00000026123,63.0476841038482,-1.58739165177798,0.278175076221821,-5.70644815969123,1.15358019216292e-08,9.26048515719122e-07,Down
ENSAMXG00000018296,500.864088024187,-1.02913505490221,0.180405146838272,-5.70457701977208,1.16632348225872e-08,9.31427141557187e-07,Down
ENSAMXG00000010547,412.465943549301,-1.27001697978486,0.22301835403658,-5.69467470635423,1.23607358866863e-08,9.82041351657193e-07,Down
ENSAMXG00000002874,992.883304162642,0.993790216137298,0.174704287322721,5.68841344060166,1.28225078373433e-08,1.0135041707537e-06,Up
ENSAMXG00000000863,78.2683229403755,1.58988344903436,0.279660753972337,5.68504313333727,1.30779647939902e-08,1.02842179270291e-06,Up
ENSAMXG00000005674,313.569193671939,1.03672510277337,0.182548337688796,5.67918128370339,1.3534098003534e-08,1.05888859151507e-06,Up
ENSAMXG00000017443,20.6057494474296,-5.87989083844864,1.03556587677236,-5.67794958325106,1.36318877240669e-08,1.06115295702547e-06,Down
ENSAMXG00000017900,387.160640555461,1.39845426253166,0.24638109355092,5.67598041869492,1.37896553278613e-08,1.06803998778054e-06,Up
ENSAMXG00000012954,251.776506543602,1.53714433710951,0.270904047607797,5.67412835165505,1.39396590549795e-08,1.074259825072e-06,Up
ENSAMXG00000003596,836.695581111224,-1.13586946842848,0.201082224622549,-5.64878109221546,1.61589464244115e-08,1.23909373750972e-06,Down
ENSAMXG00000008734,128.855097752132,-1.48854491821669,0.2639227996681,-5.64007702285907,1.69974114436443e-08,1.29693615139054e-06,Down
ENSAMXG00000018189,12.0508227125519,-6.82701651045916,1.21424126617812,-5.62245469711921,1.88262947501025e-08,1.42413895200943e-06,Down
ENSAMXG00000019585,10.3844267046236,-6.61222766387103,1.1760834229575,-5.62224374121628,1.8849305534933e-08,1.42413895200943e-06,Down
ENSAMXG00000021334,159.260188231507,1.53743865880215,0.273616205307956,5.61896053295438,1.92109729712472e-08,1.44438403124796e-06,Up
ENSAMXG00000014337,30.4434790631122,-4.31021903167707,0.768316308487854,-5.60995384851343,2.02380578882574e-08,1.51421935063937e-06,Down
ENSAMXG00000020071,728.478663951939,-1.08601507727697,0.193904498014178,-5.60077300113771,2.13398036554353e-08,1.58893910019915e-06,Down
ENSAMXG00000009066,261.445348395942,1.25463957260288,0.224397618292104,5.59114478198107,2.25577384343153e-08,1.67155010811587e-06,Up
ENSAMXG00000002524,517.205744953973,1.41980768243361,0.254881581896517,5.57046010099724,2.54067496122624e-08,1.8736566113579e-06,Up
ENSAMXG00000015249,50.5946644750573,-2.64214555009905,0.475027788097557,-5.56208629537358,2.66568409299083e-08,1.94721274527335e-06,Down
ENSAMXG00000019134,20.9123838460769,-7.62253353767314,1.37027790718323,-5.56276467548264,2.65533857057125e-08,1.94721274527335e-06,Down
ENSAMXG00000019576,10.0983355451572,-6.56775872657248,1.18308990361974,-5.55136064172133,2.83454631934866e-08,2.06079539717552e-06,Down
ENSAMXG00000002414,1809.55633295968,1.16331158316859,0.209624975989626,5.54948940447897,2.86505113650143e-08,2.06764827844869e-06,Up
ENSAMXG00000011095,112.021568118972,2.0675327068876,0.372586230821892,5.54913879218459,2.87080212540076e-08,2.06764827844869e-06,Up
ENSAMXG00000006908,331.825468414905,1.34663417454611,0.242734097986923,5.54777505803348,2.89327774640902e-08,2.07414371653033e-06,Up
ENSAMXG00000010610,1295.70393209626,2.16864836789117,0.392275266248001,5.52838415899544,3.23193723429369e-08,2.30619669408188e-06,Up
ENSAMXG00000016337,265.683959819788,1.41008957487659,0.25519911854247,5.52544845346682,3.28645059828104e-08,2.3342886207975e-06,Up
ENSAMXG00000007760,61.3720519950388,-3.11869548419898,0.564720629177556,-5.52254570324616,3.34122848206958e-08,2.3580120707687e-06,Down
ENSAMXG00000011042,10.7310639642486,-6.6549566533587,1.20515797583482,-5.522061660629,3.3504486050629e-08,2.3580120707687e-06,Down
ENSAMXG00000014958,72.3566383924607,-2.18333155027927,0.395516373062925,-5.52020522784251,3.38603961798592e-08,2.37222857418259e-06,Down
ENSAMXG00000013184,540.240373563529,1.00155495719644,0.181552420539193,5.51661583041372,3.45589744678132e-08,2.40387119342325e-06,Up
ENSAMXG00000017341,349.132396141256,-1.03137270114338,0.186968698067246,-5.51628540929576,3.46239800778538e-08,2.40387119342325e-06,Down
ENSAMXG00000000403,10.5539120208235,-6.63667569112879,1.20390819529461,-5.51260944735468,3.53552193103432e-08,2.44363226560681e-06,Down
ENSAMXG00000018825,67.5683888198467,-1.41149827361172,0.256125071489916,-5.51097268768276,3.56856099977241e-08,2.45545672720947e-06,Down
ENSAMXG00000008662,124.005839722124,-1.84960050094167,0.336227725970067,-5.50103503690929,3.77568163572661e-08,2.58642582450907e-06,Down
ENSAMXG00000016925,481.860785250008,-1.00476246112381,0.182745708426415,-5.49814531775114,3.83806588498947e-08,2.617526968378e-06,Down
ENSAMXG00000006153,179.224593447173,1.89483581639636,0.344707058505956,5.49694521664002,3.86426681679069e-08,2.62378609899537e-06,Up
ENSAMXG00000014751,154.842555989321,1.55351279433739,0.28283457325143,5.49265521707055,3.95935300250225e-08,2.65444140863156e-06,Up
ENSAMXG00000020357,667.247432234916,-1.2601906924306,0.229435186484969,-5.49257815131663,3.96108171014895e-08,2.65444140863156e-06,Down
ENSAMXG00000028848,73.8452813295612,-1.58522732830214,0.288560495979604,-5.49357015387924,3.93888533095666e-08,2.65444140863156e-06,Down
ENSAMXG00000025157,43.5237092826423,-2.39577163394043,0.436259381199486,-5.49162204226601,3.98258972098519e-08,2.65730109824869e-06,Down
ENSAMXG00000013258,241.522600878547,1.25719051325512,0.229159759986295,5.48608758069174,4.10933219694292e-08,2.73004901515005e-06,Up
ENSAMXG00000010346,11.1881812882681,-6.72144902452924,1.22610686424423,-5.48194388314783,4.20677683808774e-08,2.78279190581315e-06,Down
ENSAMXG00000025979,91.839493089292,-1.49428986327359,0.273752384916167,-5.45854555287691,4.80050709871934e-08,3.16197503899834e-06,Down
ENSAMXG00000014059,36.8184793966885,-2.98445151411837,0.54706890161145,-5.45534850423291,4.88768878565133e-08,3.20569988311677e-06,Down
ENSAMXG00000008655,582.37256621648,1.25423050792579,0.230468059370643,5.44210122370454,5.26557386300366e-08,3.43891059112184e-06,Up
ENSAMXG00000008065,987.792336358053,0.996913068701322,0.183318831821421,5.4381377995713,5.3840327895138e-08,3.49419031415411e-06,Up
ENSAMXG00000015792,1039.11276685641,-0.86811798329845,0.159646344577603,-5.4377567215544,5.39555761220189e-08,3.49419031415411e-06,Down
ENSAMXG00000000304,162.864496377055,-1.30180074232224,0.239527398830793,-5.4348719548441,5.48357959025724e-08,3.53633523952447e-06,Down
ENSAMXG00000008145,176.056504869514,-1.6269316690922,0.299438745694221,-5.43327038496741,5.53304689898889e-08,3.55336882725483e-06,Down
ENSAMXG00000025774,84.9395382373491,-1.73086211870602,0.319533123780796,-5.41684723707521,6.06591244382632e-08,3.8794152903193e-06,Down
ENSAMXG00000024704,62.3263439155701,-1.65972818081084,0.306787027042866,-5.41003378405219,6.30128605919807e-08,4.01329429877768e-06,Down
ENSAMXG00000020437,31.7927651047888,-3.69186792442593,0.682906693373982,-5.40610885827727,6.44086596731068e-08,4.08531140552097e-06,Down
ENSAMXG00000024624,11.0979867685285,-6.71063125766906,1.243006237494,-5.39871084733914,6.71214521644186e-08,4.23993009102534e-06,Down
ENSAMXG00000021571,179.861942414551,1.82091269363933,0.337686711961245,5.39231373086515,6.95561874675838e-08,4.375793948726e-06,Up
ENSAMXG00000007847,121.329787234132,-1.46034886107864,0.271651072506186,-5.37582586222032,7.62324430925013e-08,4.77630343652326e-06,Down
ENSAMXG00000010551,265.64934839029,1.14430053988919,0.213012937806595,5.37197670560349,7.7878171315316e-08,4.85966094932375e-06,Up
ENSAMXG00000007651,32.8722344953186,-2.6187046448501,0.487616756407667,-5.37041561931222,7.85553838257676e-08,4.88215375365547e-06,Down
ENSAMXG00000003155,54.5167193350846,-3.04058414923921,0.566387659744095,-5.36837993718473,7.94470519449664e-08,4.89913832241373e-06,Down
ENSAMXG00000004614,23.8224012480169,-4.18840091107135,0.780204021362573,-5.36834058321898,7.94643859471506e-08,4.89913832241373e-06,Down
ENSAMXG00000012955,329.637230428096,-1.14545297056874,0.213420343355297,-5.36712176805853,8.00030469445455e-08,4.91269706197721e-06,Down
ENSAMXG00000001337,1021.88931797646,1.00300026792639,0.187513987317732,5.34893573686776,8.84729471994596e-08,5.40624031819055e-06,Up
ENSAMXG00000015296,593.509303466943,1.67489272871995,0.313158517754788,5.34838630840449,8.87418932396164e-08,5.40624031819055e-06,Up
ENSAMXG00000025426,134.722462998612,-1.72006532812409,0.321743865765085,-5.34607030979094,8.98843043504237e-08,5.45427867304363e-06,Down
ENSAMXG00000004910,9.31973684270385,-6.45377725303254,1.21035479943268,-5.33213670574742,9.70638208898239e-08,5.86684184852885e-06,Down
ENSAMXG00000001921,2234.42187153595,1.04239348873218,0.19557641437006,5.32985274369443,9.82924321379072e-08,5.91196840865388e-06,Up
ENSAMXG00000015064,41.6195636214874,-3.14248536722642,0.589737049229419,-5.32862124116595,9.89611269339325e-08,5.91196840865388e-06,Down
ENSAMXG00000016141,46.3789608990953,-1.92207286757846,0.360661895012448,-5.32929287556736,9.85958914882588e-08,5.91196840865388e-06,Down
ENSAMXG00000007090,206.234050142308,1.4929988983667,0.280360007185511,5.3252919821007,1.00791003023247e-07,5.99803756601274e-06,Up
ENSAMXG00000013538,47.0086820889607,-2.83495256598761,0.533054372918277,-5.31831781149694,1.04731017140139e-07,6.20853525838829e-06,Down
ENSAMXG00000005871,326.455578073177,-7.48800785572047,1.40961381927013,-5.31209878433062,1.08369828162808e-07,6.39963280257991e-06,Down
ENSAMXG00000013120,8.26638110557725,-6.28532999444455,1.18411576702654,-5.30803673886364,1.10812310181974e-07,6.50232883363158e-06,Down
ENSAMXG00000026056,805.808505648495,-0.853916904089843,0.160879447118541,-5.30780605841249,1.10952603856816e-07,6.50232883363158e-06,Down
ENSAMXG00000008031,57.6604072696698,-2.0597579059045,0.388520232161242,-5.30154605963909,1.14826068884196e-07,6.70384166557619e-06,Down
ENSAMXG00000029013,74.2331159525849,2.1291907003485,0.402110004553991,5.29504532649005,1.18986893212691e-07,6.92054711353664e-06,Up
ENSAMXG00000025846,175.878843925697,-1.19160051028269,0.225086027408027,-5.29397814695361,1.19683741500767e-07,6.93490792387716e-06,Down
ENSAMXG00000009595,728.552825387792,-1.33386535619854,0.252199169521101,-5.28893635427669,1.23029687932871e-07,7.1020845696979e-06,Down
ENSAMXG00000001657,54.3516433125664,-1.91397659647955,0.362120730779301,-5.28546540917606,1.25385564972531e-07,7.17812418795445e-06,Down
ENSAMXG00000018855,289.098387804323,-1.05933368006909,0.200443738367921,-5.28494274101317,1.25744081667923e-07,7.17812418795445e-06,Down
ENSAMXG00000019535,258.66673609828,1.35784487115492,0.25686845746829,5.28614873362776,1.24918339796425e-07,7.17812418795445e-06,Up
ENSAMXG00000017417,24.6170865680511,-4.33807011167915,0.821043726397926,-5.28360423714713,1.26666737063995e-07,7.20411224489798e-06,Down
ENSAMXG00000000156,160.740689630606,-1.36473040897838,0.258950698433327,-5.27023258572039,1.36250996768838e-07,7.72072284264009e-06,Down
ENSAMXG00000017528,145.622604099594,1.60354005747642,0.304879552555457,5.25958544623861,1.44380527463137e-07,8.15141783805615e-06,Up
ENSAMXG00000025881,109.415259267149,-1.5024271517871,0.285788486042083,-5.25712974862767,1.46321083347928e-07,8.2308279475971e-06,Down
ENSAMXG00000009878,216.188843673449,-1.27316021955937,0.24222003161949,-5.25621358005359,1.47051505037271e-07,8.24183580777982e-06,Down
ENSAMXG00000016767,303.813493171815,1.43639009912238,0.273924874099114,5.2437373708627,1.5735614000884e-07,8.78742820998644e-06,Up
ENSAMXG00000015029,9.1204905094729,-6.42377867927833,1.22595880372526,-5.23979978752853,1.60750905075105e-07,8.94459819466638e-06,Down
ENSAMXG00000008179,816.529037332392,-1.13132549350047,0.21596172947705,-5.23854618241839,1.61846478215676e-07,8.97316463574898e-06,Down
ENSAMXG00000017974,193.475136514001,-1.39332632331859,0.266307927377649,-5.23201219369907,1.6767468681231e-07,9.26297472343415e-06,Down
ENSAMXG00000020415,116.151742140328,1.50842497295348,0.288428879331787,5.22979868190765,1.69694730296141e-07,9.32657037299903e-06,Up
ENSAMXG00000024629,1321.52817047097,1.10867138898198,0.212006278723697,5.22942714553699,1.70036091274426e-07,9.32657037299903e-06,Up
ENSAMXG00000005022,446.369398256155,1.52427767543295,0.291804539961865,5.22362563526994,1.754533251548e-07,9.58958191706002e-06,Up
ENSAMXG00000020109,207.142039104504,1.82965877764004,0.350346289960524,5.22242943644759,1.76590857529953e-07,9.6176497777709e-06,Up
ENSAMXG00000007337,9.66286880581166,-6.51000907351185,1.24812775713835,-5.21581948344589,1.83006335171054e-07,9.91069180852007e-06,Down
ENSAMXG00000017565,102.259944610582,1.92734412175894,0.369536953283581,5.21556533016037,1.83257455746981e-07,9.91069180852007e-06,Up
ENSAMXG00000005978,13.6089632739801,-5.27502839273514,1.01243764762899,-5.21022544458776,1.88611302743404e-07,1.01645664656786e-05,Down
ENSAMXG00000001041,68.4673383313246,1.59805598270152,0.306785343072738,5.20903628151043,1.89823995910547e-07,1.01942761288128e-05,Up
ENSAMXG00000010002,244.086454074143,1.00122777633422,0.192284412313639,5.20701477715777,1.91902816398046e-07,1.02701323234135e-05,Up
ENSAMXG00000016480,158.997986366665,-1.26785997443926,0.243698265996483,-5.20258102475608,1.96539624632745e-07,1.04818866244446e-05,Down
ENSAMXG00000006465,208.869395085517,1.80119545365284,0.346416388328792,5.19950993757053,1.99814644794315e-07,1.06198038628096e-05,Up
ENSAMXG00000001223,324.269676577172,-0.881079203261682,0.169547259845813,-5.19665846598133,2.02902644522996e-07,1.07468675602507e-05,Down
ENSAMXG00000001831,40.7761361037972,-3.43119411069699,0.660952626777795,-5.19128598886788,2.08846546324018e-07,1.09861836808604e-05,Down
ENSAMXG00000004355,90.3264527631991,1.40403892280512,0.270451010517271,5.19147227484829,2.08637659285663e-07,1.09861836808604e-05,Up
ENSAMXG00000006150,14.8703632007049,-7.13279257885879,1.37448469027678,-5.18943035838579,2.109383746121e-07,1.1020993789479e-05,Down
ENSAMXG00000011783,84.8207659013561,1.15803482769271,0.223140920771446,5.18970175299596,2.10631175764627e-07,1.1020993789479e-05,Up
ENSAMXG00000017073,31.3082372841656,2.97373815816582,0.573332594655969,5.18675928402471,2.13985028025249e-07,1.11424028275445e-05,Up
ENSAMXG00000020234,387.946071535746,1.57096652471795,0.303293576743059,5.17968940057317,2.22255650516461e-07,1.15340954256236e-05,Up
ENSAMXG00000013326,8.87531118191079,-6.38628079245575,1.2357825109121,-5.16780318224621,2.36861544559027e-07,1.22508288130479e-05,Down
ENSAMXG00000008910,54.2562018909604,-1.67765504438918,0.325210359627623,-5.15867651421114,2.48701573495154e-07,1.28071101005787e-05,Down
ENSAMXG00000013780,49.9983819827042,-2.00862886274805,0.389401795401206,-5.15824242843701,2.49278727708663e-07,1.28071101005787e-05,Down
ENSAMXG00000018935,119.437084484655,1.83685207348375,0.35652647213519,5.15207766335858,2.57616300861325e-07,1.31914951666963e-05,Up
ENSAMXG00000012812,241.110488582185,1.13770897511536,0.221040648754175,5.14705770874134,2.64603943248589e-07,1.35044389976506e-05,Up
ENSAMXG00000007301,273.835773952496,-1.81874494056639,0.35345369112715,-5.14563855527009,2.66612331113232e-07,1.35620325394331e-05,Down
ENSAMXG00000004474,218.102217135006,2.12864642714495,0.413852118754467,5.14349529863793,2.69673405954539e-07,1.36726190986096e-05,Up
ENSAMXG00000018363,8.21033359157355,-6.27215526499375,1.22298682243481,-5.12855506693579,2.91974496359574e-07,1.47547636471807e-05,Down
ENSAMXG00000015715,454.605837131992,1.36615841409482,0.266606799762204,5.12424445030412,2.98733209437981e-07,1.50469769838811e-05,Up
ENSAMXG00000016221,393.213701661719,-0.997897928840193,0.195053580757231,-5.11601953148558,3.12050761973397e-07,1.5666574574254e-05,Down
ENSAMXG00000016969,344.112243263939,1.38162617618241,0.270408914617972,5.10939581313117,3.23190650056109e-07,1.61731736666065e-05,Up
ENSAMXG00000006594,61.1605730253833,1.89924662586889,0.37185974832774,5.10742728786818,3.26574701479463e-07,1.62896306598801e-05,Up
ENSAMXG00000020572,882.904896668516,4.15920494661732,0.814971726046401,5.10349600322271,3.33435558017681e-07,1.65782008249242e-05,Up
ENSAMXG00000020630,58.7583734415387,-1.56371651137417,0.30656139880178,-5.100826514643,3.38173433348258e-07,1.67597013768383e-05,Down
ENSAMXG00000001812,95.2596323568441,-1.27718734729163,0.250418682475068,-5.10020791846787,3.39280572186275e-07,1.67606777535483e-05,Down
ENSAMXG00000013695,8.14658373377742,-6.26231064294521,1.23026906470903,-5.0901959762975,3.57693639835958e-07,1.76138404817623e-05,Down
ENSAMXG00000012295,647.333287875255,1.0013343816302,0.196761618507316,5.08907371888165,3.59816727083068e-07,1.76619592819469e-05,Up
ENSAMXG00000020973,265.805709723425,-0.833345816820546,0.163882699515838,-5.08501397208197,3.67599007079183e-07,1.79866777654332e-05,Down
ENSAMXG00000000219,1272.62799127417,-0.797541940837009,0.15688277961365,-5.08368058496343,3.70190281560695e-07,1.80561481319462e-05,Down
ENSAMXG00000021373,611.954228798342,1.11737446004347,0.220233017639133,5.07360100688607,3.90357115947821e-07,1.89797294261948e-05,Up
ENSAMXG00000005851,125.605076661556,2.89609428820406,0.571436473696739,5.06809491782812,4.01817033031984e-07,1.94754903462955e-05,Up
ENSAMXG00000005818,718.08241496081,1.05244018821324,0.207814837885464,5.06431686457963,4.09867432170407e-07,1.97415210376328e-05,Up
ENSAMXG00000019343,425.887544202969,-1.43488550210753,0.283315714596485,-5.06461670914081,4.09222869799983e-07,1.97415210376328e-05,Down
ENSAMXG00000010395,1179.3991457339,1.11100229817605,0.219479771448476,5.06198038590934,4.14923720905027e-07,1.99228015897482e-05,Up
ENSAMXG00000016552,1909.04877538088,-1.23947106247846,0.245012887165691,-5.05879946486352,4.21904267853731e-07,2.01950636038185e-05,Down
ENSAMXG00000017682,212.582265886495,1.34135079266437,0.266168024661059,5.03948885059526,4.66776819517389e-07,2.22737805548654e-05,Up
ENSAMXG00000020014,92.0269002093162,1.67313992900339,0.332462532775493,5.03256687313162,4.83955704580405e-07,2.30222508478327e-05,Up
ENSAMXG00000015545,55.9090952162838,-1.94112937360484,0.385865950657343,-5.03057958417431,4.88999354477965e-07,2.31906063094427e-05,Down
ENSAMXG00000007227,5862.31119527329,-1.02829878522912,0.204484221724783,-5.02874391263849,4.93703218668973e-07,2.33418641390947e-05,Down
ENSAMXG00000002756,448.403853920959,-1.09029878311263,0.217103025598392,-5.02203403249439,5.11271211030464e-07,2.40985418214451e-05,Down
ENSAMXG00000005509,292.745992533066,1.04261341208782,0.207875339255493,5.01557046555859,5.28763403306643e-07,2.48470437047722e-05,Up
ENSAMXG00000016467,1049.27516345336,-0.867379482991533,0.173031829084546,-5.01283196034248,5.36347337418634e-07,2.51268131052687e-05,Down
ENSAMXG00000020579,444.716470263443,1.60846543405249,0.321146107448655,5.00851605155967,5.48513016908268e-07,2.56188822109307e-05,Up
ENSAMXG00000002528,27.2377525324864,-4.12903655196423,0.82472998924214,-5.00653135671529,5.54196370641438e-07,2.57105259882677e-05,Down
ENSAMXG00000010135,658.536287597017,-1.78190024265427,0.35588518562538,-5.00695256399342,5.52985479420047e-07,2.57105259882677e-05,Down
ENSAMXG00000011588,74.8881545693957,2.17649213105287,0.434769225353905,5.00608599718895,5.55479475383971e-07,2.57105259882677e-05,Up
