,CHOY.16.01,CHOY.16.04,CHOY.16.05,CHOY.16.08,CHOY.16.11,CHOY.16.12,CHOY.16.R.01,CHOY.16.R.03,CHOY.16.R.04,CHOY.16.R.05,CHOY.16.R.2
ENSAMXG00000010613,10.2790089925769,9.60737834909256,10.1928829494985,9.72463034856581,9.85107317455296,9.77858674783347,10.2397018151544,10.3246837141771,10.1167628451144,10.3763447373918,10.0064756311462
ENSAMXG00000010614,7.17398709562449,7.17538883938797,7.40336667838812,8.2633456436127,7.36434268256709,7.19477255283174,8.05751158050252,8.34315666884117,7.98738465143998,7.68553755938415,7.93871021378884
ENSAMXG00000010617,8.57704422944296,8.75603139648169,8.77982772807304,8.87139810492465,8.63834543742336,8.61817835154825,7.77798606457683,8.32927004203442,8.22104140604096,7.96385717163076,7.66993409320346
ENSAMXG00000010618,9.49108719753813,9.97995137180588,9.7570120038914,9.94066831175508,9.73399270383059,9.35091642187239,9.44000908135798,9.92103137857024,9.86272656234032,9.36561994980407,9.52870853474521
ENSAMXG00000010619,6.88120058664512,6.99817329783616,7.02904742391095,6.44363775469124,6.60019889423317,6.81965527493956,7.25595827567161,6.58591373991505,7.05668984812167,7.33011097928146,7.63006663392207
ENSAMXG00000010621,7.44511347809699,7.83813836988423,7.40336667838812,8.40545124106748,7.56494686963983,7.3140718349872,8.40086299765362,8.15068061650497,8.01264909221768,7.67795356814194,7.82518425912701
ENSAMXG00000010624,7.71357174274778,7.96312314546307,7.90253953044161,7.49654849028791,8.14646243235168,7.95670442393789,7.85217260710618,7.98161190214779,8.11697619887719,8.01197587638094,8.20506222083884
ENSAMXG00000010625,7.38117121238321,7.26559081025476,7.51242821815971,7.48375989121227,7.33122954285841,7.60791972304551,7.06282678476347,7.29451575104684,7.22321270418024,7.40786941628832,7.15240188807185
ENSAMXG00000010631,7.02398467770808,7.29771933260014,7.18844664865159,6.98044875842823,7.04087181583348,7.17529643777964,7.78967485315498,7.83586581510017,6.98251383111925,7.36960914097712,7.8798177362111
ENSAMXG00000010632,8.67008025931011,8.62263618148774,8.92124215027188,8.00088954943836,8.00169069062358,8.68826729373528,8.83389713018425,8.69525999642238,8.49885132237616,8.76245499375757,8.93932930800495
ENSAMXG00000010633,6.4006859457016,6.62141932588092,6.47280357185925,6.52687290906881,6.64380405309226,6.53610831439353,6.28969889300722,6.20223783479096,6.13354150223728,6.54758893718865,6.46873844397947
ENSAMXG00000010634,7.00600489412299,8.04828354323178,7.63883299683907,7.24317524950669,7.36434268256709,7.48492966588364,6.04594022308144,5.57604768444611,5.57604768444611,6.09033280629031,6.39306033033373
ENSAMXG00000010636,9.92452296869128,8.30047067947621,8.35780276689852,8.17502835528337,8.60873827288273,8.7250724293996,8.48358433108494,8.28194506304876,7.81523728496769,8.43089245493638,7.90631383810402
ENSAMXG00000010638,7.51184401615578,7.32900981082999,7.55902845390565,7.51549031035326,7.55564344551152,8.13470745674244,7.11424052276356,7.84919272176262,7.72515262479436,7.59144448381478,7.16430874442826
ENSAMXG00000010639,7.87927091951283,7.63728062866514,7.55902845390565,7.64070215088392,7.57418266220323,7.25132855913619,7.35004269988082,7.33490966355091,7.02022743954684,7.49863980517603,7.6541347784728
ENSAMXG00000010640,8.77600623650697,8.73824423971631,8.66360048443485,8.27045513061765,8.27188147847816,8.36059050899353,8.61033233199846,8.34775469730088,8.15505951863108,8.07545385067684,8.62761648919142
ENSAMXG00000010642,10.7885044031321,9.92963502481434,10.9370428878145,9.7646162804343,10.1868963582301,10.5759076024547,10.7569052860591,10.1793160447971,10.0670921466596,9.50862005793645,10.0240360640824
ENSAMXG00000010644,11.3368455273826,10.9320906881471,11.4439836960744,10.866367168735,11.2842878082029,10.9487021269074,10.6082012508938,10.7727433858975,10.8015021358422,10.7742272869657,10.6933518680995
ENSAMXG00000010645,10.1289366816584,9.64192814538045,10.0897503395028,9.61128936079357,9.3971761300044,9.90168959544929,8.93111444297755,9.37741068904097,9.02890028654853,8.95774401475211,8.94862185430854
ENSAMXG00000010646,8.94620401644133,10.1691979110688,9.59461607768871,8.35636016304494,9.16629724532629,9.91750829791339,9.15171523196636,8.66634185384818,8.72037601573823,9.64046703929634,8.76068440266899
ENSAMXG00000010647,9.03388920149652,9.55595363036851,9.84945816807808,9.92752810519801,9.98718024686002,9.5144902210322,8.50781413432791,9.37076024138345,9.02487706649149,9.09446520663011,8.58430442146533
ENSAMXG00000010648,9.00854186565234,9.84987123282603,9.76075184605948,9.57236421290498,9.36996656975553,9.90566064207293,9.10082130377914,9.94652741064857,9.92628924883178,9.69141553295525,9.33305686239746
ENSAMXG00000010649,6.77383130279872,7.1985982788914,6.61349357748881,6.44363775469124,6.88673906621197,6.41659903930719,6.7469437814111,6.96412481900953,6.88199319492331,6.8366773543633,7.14037057164716
ENSAMXG00000010650,7.97786682909081,8.07165953442532,7.93036585638474,8.27399613975776,8.09784066586035,7.55152628422413,7.89046022582013,8.04608231331946,8.18477853995946,8.22479818364643,8.0433469004308
ENSAMXG00000010651,6.55824254783585,7.18705143676187,6.11429112646709,6.99027594762623,6.64380405309226,7.11481526338597,7.46764077028861,6.64458317984325,6.98251383111925,7.098022038648,6.62190552798209
ENSAMXG00000010652,10.7340621824608,11.0314191781391,11.2150652148813,11.0287188641712,11.0623350110912,10.4966296513685,10.653149874063,10.8651424884901,11.0006246733532,10.8615926524444,10.9388261955865
ENSAMXG00000010653,7.83401569394059,7.75265610503054,7.8153853366939,7.14522724328559,7.30864012607675,7.76363179384969,7.42193841787086,7.42116762244005,7.42274197290565,7.33011097928146,7.38020501858952
ENSAMXG00000010655,10.3661901243511,9.74261222284562,10.9526206194203,9.80111678830858,10.9824860984079,10.3645556353054,10.5674838712005,10.5766627802701,10.7431595487201,11.0478676464328,10.171799436047
ENSAMXG00000010656,12.9663378970908,12.7390369256861,13.0658657270814,12.196005407953,12.9586254605082,12.9925728391864,13.0800990359093,13.0511811107143,13.0047994904701,13.0877787404524,13.0150912346893
ENSAMXG00000010657,6.82894185862854,7.37942849732695,6.75362597344673,6.69864419588821,6.98183743324385,6.88560526911036,6.81566781367851,6.54449577252177,6.23407630958193,5.57604768444611,6.53781139909482
ENSAMXG00000010658,8.18795905740191,8.34388784169636,8.76111111168271,8.58894135557113,9.11943988736154,8.43332925956071,8.30099102624151,8.7752320114437,8.74022685812536,8.57934939963692,8.44567560982208
ENSAMXG00000010659,7.89694969190813,7.8788895073677,7.73009584114478,7.76515761597273,7.41761123233332,7.74515809245325,8.32859758825742,8.48737177808053,8.19210838511333,8.30811287604469,8.51040179095584
ENSAMXG00000010660,7.18176955775665,7.21003202728322,7.66436791218534,7.61778026271864,7.52731610966557,6.87275007481268,7.29963954467606,7.60981758180635,7.40952643820948,7.55847849246209,7.03923480830114
ENSAMXG00000010661,9.64135318635713,9.44720363058462,9.44440055412462,9.93411324002601,10.1380476417171,10.0596852217312,9.77563073113595,9.94355126881418,9.28885639388392,9.10797816813688,9.21523226532506
ENSAMXG00000010662,10.44622855545,10.3948380878225,10.2839304577569,10.7959327348004,10.5917569020352,10.4321070945682,10.273867838834,10.5881269584655,10.4711304950138,10.3873990928262,10.4694724429674
ENSAMXG00000010664,6.66600083837136,6.41873033884571,6.15686422485647,6.01471713637436,6.4804671841127,7.14545396917724,5.57604768444611,5.57604768444611,5.57604768444611,6.29960650741396,7.45682157583594
ENSAMXG00000010665,7.34790558838654,7.30824010423949,7.28367829023266,8.17882424506315,7.63702714777675,7.39022361631567,7.66779706860296,7.57754635591164,7.63949063530008,7.70057369844736,7.61376706965131
ENSAMXG00000010666,6.60020303847298,6.53736142410033,6.23338757857848,6.35034947767145,5.57604768444611,6.55443056218027,6.23770326483285,6.26714708158333,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000010667,6.34635519172556,6.41873033884571,5.57604768444611,6.40771186694482,5.57604768444611,6.30019551084389,6.71803703524982,6.29726549854166,5.57604768444611,6.13105618398725,6.39306033033373
ENSAMXG00000010669,6.09612509296082,6.92729491852367,6.75362597344673,6.54254999923927,6.50582725262155,6.57236687274186,6.23770326483285,6.23554629683605,6.83891452195777,6.58912913331897,6.49241913809194
ENSAMXG00000010670,9.44694708182492,9.70136500413465,9.50147681353791,8.69476884095743,9.24203029256996,9.50052908062382,9.98078435080727,9.46740523673592,10.0014704778837,9.31768303680216,10.090819417088
ENSAMXG00000010671,8.98273322454004,8.31509539263297,8.13439188127716,8.48055353704001,8.20489847034614,8.4809888172965,8.16721198532813,7.94509826964925,8.13995371533365,7.75187225277447,8.03145048811348
ENSAMXG00000010672,5.92380387068679,6.30836359422378,5.57604768444611,6.5879182217021,5.57604768444611,6.15880199831984,6.15029496097937,7.44862633321095,6.56033790920405,6.62878308843264,6.41912803124458
ENSAMXG00000010673,7.30674495285108,7.2325703949641,7.50289793575707,7.19522948762243,7.31998769977661,7.70100792632014,7.23802643467078,7.67958997079799,7.23862023491516,7.12223429196244,7.31942553475562
ENSAMXG00000010674,7.66209933425178,7.98800948727446,7.67276848058827,8.06832528956418,8.1583513929143,7.93539216554412,7.71792418168258,7.48431922172878,8.32441451466602,8.09781806867874,7.89313171844016
ENSAMXG00000010677,7.67775693157068,7.51051541862631,7.54984473997274,7.39035938554005,7.60149494654376,7.58003506065069,7.64198586045895,7.23124648380775,7.34122552885302,7.15761596369772,7.51133486631143
ENSAMXG00000010678,7.42627620397661,7.24367985862121,7.16337837101212,7.81080111682522,7.12392866520104,6.97143823091763,7.78967485315498,7.43954086274522,7.00153352815092,7.56680042530652,7.1993119476091
ENSAMXG00000010679,8.61915805960913,8.64576761350771,8.3876573679772,8.09277140343446,8.51138520501079,8.47738011630751,8.43743547331273,8.48737177808053,8.18477853995946,8.91216516444038,8.70309294137615
ENSAMXG00000010680,7.52360427095488,8.61874354871571,7.60397788011233,8.41825371172361,7.83943734333006,8.23732471487009,8.6604449779625,7.65674979600278,7.58290743531316,7.85547135061009,7.58892197946451
ENSAMXG00000010681,6.70332245237771,6.95621022064129,6.33295042294407,6.820928384655,6.42718446810656,6.60716305237672,7.17301890836634,6.60590386744448,6.81667258015818,6.89727619676092,7.01245260836889
ENSAMXG00000010682,6.67860838087646,6.27779974412523,6.69612430552821,7.62354921206529,6.88673906621197,6.85973281046734,6.99782717485799,7.24202842813068,7.09199670632923,6.7887334605055,6.99881246629441
ENSAMXG00000010683,7.0931207488083,6.81929008157608,6.61349357748881,6.94021874270075,6.4804671841127,7.10441653832898,6.82886040888296,7.14121373214733,6.81667258015818,6.88245673557434,6.89816724739198
ENSAMXG00000010684,6.34635519172556,6.62141932588092,5.57604768444611,6.86591525978715,6.16191969846721,6.15880199831984,7.21981804524184,6.73470272134519,6.53018989593505,6.77222484755515,6.9424680348781
ENSAMXG00000010685,6.76243109745644,7.35951093967144,6.98537637625346,7.79071053475909,7.72179588325432,7.67508916157454,7.20132294473777,7.30474199396536,7.72515262479436,7.30986824085304,7.44750001790901
ENSAMXG00000010687,6.03525941149885,6.67962360636927,5.57604768444611,6.83236319118137,6.39909412387107,6.43781546217253,6.18092124106899,6.16693198398991,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000010694,8.32269752954746,8.08319794151232,7.84507825129444,8.68427487826101,8.44088462219642,7.43056781326355,9.3690182712201,8.78533604866472,9.0448800563123,9.05593046008931,9.26798255606497
ENSAMXG00000010695,6.32728481096665,6.00185702171773,5.57604768444611,6.16813564430281,5.57604768444611,6.0117088844632,6.33789234778794,5.57604768444611,6.13354150223728,6.35625489627295,6.64173197304149
ENSAMXG00000010701,7.36132094216797,7.41831806684144,7.40336667838812,6.85485319493309,7.17610864022307,7.33998979184319,7.03080544519886,6.817074089066,7.10924346708506,7.13414999663665,7.29846797337711
ENSAMXG00000010705,6.70332245237771,7.13967828323642,6.79014461527868,7.00966797697531,7.11050356625947,6.89830331624993,6.95224117047214,6.99122964285273,7.35519484879751,7.22528925497252,7.1993119476091
ENSAMXG00000010712,6.4006859457016,6.44392048920443,6.44682383265897,6.83236319118137,6.33947749836145,6.27436537646646,6.26422898486451,6.5009414470216,5.57604768444611,6.13105618398725,6.30871153386529
ENSAMXG00000010713,6.52908196743036,6.27779974412523,6.26829399657777,6.72436857307306,6.53042571508031,6.77791396715471,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611,6.09687163689493
ENSAMXG00000010715,6.51411214819786,7.0385802190814,6.15686422485647,6.35034947767145,6.33947749836145,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611,5.57604768444611
ENSAMXG00000010720,7.05908840459202,6.95621022064129,7.05722775658626,7.38340956566233,6.60019889423317,6.94761423170129,6.92870076895845,6.92213873674023,7.05668984812167,6.88245673557434,6.9710083131988
ENSAMXG00000010722,6.76243109745644,7.17538883938797,6.77205523623895,7.06587362410336,7.13719757157817,6.83319103686298,6.54047800773869,7.27379753483084,6.67148065795633,6.86742246763376,7.27713786725882
ENSAMXG00000010723,8.49165004225522,8.66852367546086,8.24791465464465,8.05177930270181,8.82244657920384,8.96909073421228,9.65249286738094,9.15011682825581,10.8315258929706,8.63683284233597,9.53690316193133
ENSAMXG00000010724,8.93173980787905,9.42971362830198,9.28435874535933,8.92123690980647,9.11047960392984,9.18595140354812,9.02446027783588,9.23079498839036,9.04090195118196,9.20417242412936,9.25061519778684
ENSAMXG00000010727,6.49886562872903,5.57604768444611,6.33295042294407,5.57604768444611,6.53042571508031,6.27436537646646,5.57604768444611,5.57604768444611,6.4324667956622,6.7887334605055,6.81985863128625
ENSAMXG00000010729,7.05041605523822,6.49198900503411,6.3920827189075,7.110642498323,6.83573848116388,6.15880199831984,7.17301890836634,6.89319284570059,6.94343936954376,6.82094912894765,6.95683316433641
ENSAMXG00000010731,8.75497875589507,8.78056187443707,8.70734061639011,8.78094051554022,9.10748024680802,8.8578670201472,8.86083846846071,8.95880715749647,8.97150925392667,9.0390899609769,8.72496697461498
ENSAMXG00000010734,10.6589452541749,10.7325562159781,10.7049953239717,10.5477440807036,11.280987400316,10.8785093260723,10.9530752600063,10.9348695897535,11.1390820544792,11.2053290521113,11.1263588571893
ENSAMXG00000010736,7.33434042884411,7.24367985862121,7.52188686163119,8.02232738595344,6.96656498879471,7.50003651523582,7.99914060108332,7.45764584738301,7.55955289360713,7.86869018582046,8.10130897852681
ENSAMXG00000010738,11.5655685319145,11.3459250298749,12.1184923812136,10.571137036462,12.1020170860217,11.7646897320863,11.9087058102795,11.7323883066111,12.110142259925,12.1155459039751,11.6365104033153
ENSAMXG00000010739,7.02398467770808,7.33926228957398,7.2950622361373,8.00088954943836,7.47864124323194,7.13533200905484,6.99782717485799,7.10555320596657,7.07448222050128,7.13414999663665,7.18776095006853
ENSAMXG00000010741,6.67860838087646,7.15170519985637,7.36119497351042,7.15371266433104,6.91939636673671,6.73432262266164,7.23802643467078,6.817074089066,7.47423806502368,7.14594290196579,6.9424680348781
ENSAMXG00000010746,10.1053765609742,9.9466037879931,10.2080076260909,9.70421123093611,10.0599714246222,9.83105283974805,9.54936890726519,9.62457830403732,9.35106482010609,9.21668688978577,9.57519936532136
ENSAMXG00000010747,6.66600083837136,7.13967828323642,7.41368705069736,7.110642498323,7.12392866520104,7.37370766066941,6.97527467786917,6.73470272134519,6.83891452195777,6.58912913331897,7.88649138716737
ENSAMXG00000010749,6.38302278923482,6.13783123247231,6.3920827189075,6.60252807595627,5.57604768444611,6.09075572814256,5.57604768444611,6.12924537267929,5.57604768444611,6.26939406564582,5.57604768444611
ENSAMXG00000010750,6.73922223140327,6.49198900503411,6.61349357748881,6.79766073097885,6.62226715773995,7.18507527506501,6.73259928685065,6.76848515307765,6.79392689089389,7.02208886810449,7.18776095006853
ENSAMXG00000010753,6.69104701103653,6.73439254627012,6.69612430552821,6.5879182217021,6.91939636673671,6.60716305237672,6.5755170809833,6.40604339015925,5.57604768444611,6.68517508526789,6.39306033033373
ENSAMXG00000010754,8.89171782748258,8.71659852641882,8.81653139523958,9.2879729331133,9.11347264513788,8.96909073421228,8.8554911623992,9.45279424235287,9.50576941121049,9.03343176194305,9.34712338752843
ENSAMXG00000010757,6.86061577997464,6.76923708634681,6.54607466196636,6.33016121970737,6.5775634549709,6.60716305237672,6.42542681635482,6.62545211334837,6.18600525478088,6.43362754400067,6.27813373174553
