"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSAMXG00000014815",1333.67631544958,0.524295132994704,0.234411483818492,2.23664440177629,0.0253095904640924,0.10779237845426
"ENSAMXG00000001280",50.2178112318518,0.844782281226442,0.377735014579336,2.23644154928881,0.0253228620515101,0.107821119744825
"ENSAMXG00000007765",26.6356118688603,-0.956740186367846,0.427881754530367,-2.23599201470495,0.0253522942341261,0.107918638010783
"ENSAMXG00000017230",1604.2438354646,0.322499993067329,0.14425229671533,2.23566626258823,0.0253736405552132,0.107981695349413
"ENSAMXG00000003030",30.0079581680723,-1.38785359492669,0.620982910027183,-2.23493041840063,0.025421917195065,0.108159297121552
"ENSAMXG00000001416",24.0962466289849,-1.85853036359515,0.831632717879672,-2.23479707283962,0.0254306741184486,0.108168711400884
"ENSAMXG00000003448",87.7868217227623,0.60230513103476,0.269535848973574,2.23460119805367,0.0254435421253885,0.108195602724607
"ENSAMXG00000005530",14.008523900893,-1.28260114418733,0.574048700433776,-2.23430719940337,0.0254628669603666,0.10824993003804
"ENSAMXG00000005583",122.787163599403,-0.76880586568396,0.344117172083029,-2.23413978741654,0.0254738767969068,0.108268889065588
"ENSAMXG00000015774",81.5668962901871,-0.664930561605701,0.297666396736378,-2.23381130317703,0.0254954915080958,0.108326324039008
"ENSAMXG00000013317",586.15590290668,0.482828933788896,0.216153159738801,2.23373525685373,0.0255004977213251,0.108326324039008
"ENSAMXG00000013424",26.2710350653875,-1.02026225665914,0.456782200786802,-2.23358584222798,0.0255103363278749,0.108340274707976
"ENSAMXG00000025444",84.3722192169035,-0.905503472488383,0.405432836547011,-2.23342411088449,0.0255209896629602,0.108357677405361
"ENSAMXG00000002991",1511.17505846667,0.338145412390092,0.151444612083669,2.23279922433474,0.0255621874674177,0.108503832229945
"ENSAMXG00000013618",170.529887809068,-0.583302035905145,0.261253761331156,-2.23270292045966,0.0255685417469682,0.108503832229945
"ENSAMXG00000004897",202.582654084479,-0.502887886399713,0.225357750474274,-2.23150916860577,0.0256474208730843,0.108810631317046
"ENSAMXG00000027821",127.482414569557,-0.799091712685532,0.358120268204361,-2.23135014583853,0.0256579444364842,0.108827345032242
"ENSAMXG00000002540",88.5593136845905,0.798976010472881,0.358114551140215,2.23106268072322,0.0256769773381186,0.108880132996861
"ENSAMXG00000016005",31.1985292858994,0.92403986505685,0.414233309469675,2.23072322754502,0.025699468063153,0.108947552607298
"ENSAMXG00000014854",89.684957188578,0.681948361958507,0.305729909177706,2.23055821981135,0.0257104069274143,0.108947795718255
"ENSAMXG00000016855",90.8834018066676,0.949252394487532,0.425573811486821,2.23052351640516,0.0257127080341771,0.108947795718255
"ENSAMXG00000015718",9.15752483868262,-3.11141863789707,1.39511422454473,-2.2302250117996,0.0257325085768462,0.108994805524196
"ENSAMXG00000000714",78.3244956074502,0.888780986511989,0.398528355679036,2.23015746269203,0.0257369911041768,0.108994805524196
"ENSAMXG00000015856",20.642597902068,-1.84321167612339,0.826652576271715,-2.22972954906457,0.0257654029461231,0.109087178610776
"ENSAMXG00000004955",59.096915231455,-0.769933462055658,0.345377797885304,-2.22925001771927,0.0257972742360181,0.109194147464057
"ENSAMXG00000011704",167.506131516909,-0.694387055330832,0.311526426275278,-2.22898283023104,0.0258150472148085,0.109231035385238
"ENSAMXG00000006337",1659.62896717026,0.912639339653904,0.409453548425397,2.22892033336521,0.0258192059562058,0.109231035385238
"ENSAMXG00000015289",90.0663911988661,0.931089374892537,0.417868110384396,2.22818959320928,0.0258678747507758,0.109408930848407
"ENSAMXG00000020491",5.95750844570574,-2.74685406015857,1.23293662623014,-2.22789558013003,0.0258874789939485,0.109463837372979
"ENSAMXG00000021494",152.144102753556,-0.579270446635355,0.260026096316386,-2.22773965706322,0.0258978808650613,0.109479814020102
"ENSAMXG00000006755",16.6456035255101,-2.20106964890768,0.988149868991183,-2.22746540578383,0.0259161853645804,0.109529181255727
"ENSAMXG00000015777",201.701040257015,0.852707590506808,0.382845621828758,2.22728834257954,0.0259280091301565,0.10954466217826
"ENSAMXG00000017994",72.3831463920951,-0.62104330440413,0.278848488841935,-2.2271711314748,0.0259358387121385,0.10954466217826
"ENSAMXG00000013386",103.277164143782,-0.597968297402091,0.268494831533126,-2.22711287955767,0.0259397306410375,0.10954466217826
"ENSAMXG00000002941",268.318001390054,0.801197669619452,0.359776354786843,2.22693253450227,0.0259517830622974,0.109567566343988
"ENSAMXG00000004140",30.5440977708744,-1.5789974066958,0.709169694259855,-2.22654382932108,0.0259777766108379,0.109600707834074
"ENSAMXG00000009410",30.5954832955527,1.02885191884426,0.462100621139344,2.22646729257265,0.0259828974388084,0.109600707834074
"ENSAMXG00000002180",11.5875561204729,-6.76857056828196,3.04014726285641,-2.22639562595479,0.0259876932131526,0.109600707834074
"ENSAMXG00000020677",694.572112612124,0.439532757179999,0.197430239608452,2.22626867116045,0.0259961906307495,0.109600707834074
"ENSAMXG00000013912",749.476216829243,0.490023717596452,0.220110646466343,2.22626086226766,0.0259967133788511,0.109600707834074
"ENSAMXG00000015425",54.7745481157094,0.718571990190921,0.322776652609535,2.22622046663388,0.0259994177153732,0.109600707834074
"ENSAMXG00000004832",12464.5593459247,0.581908076935977,0.261466782452495,2.22555259783985,0.0260441642960245,0.109761344122639
"ENSAMXG00000021045",31.9932711887671,-1.09505928970629,0.492140222574526,-2.22509609959885,0.0260747875391521,0.109862391851809
"ENSAMXG00000017244",698.468105790511,-0.269789233957831,0.121255228041856,-2.22496991110934,0.0260832581231069,0.109870074800416
"ENSAMXG00000002828",54.0901539579783,0.918390131907055,0.412799941604372,2.22478261100929,0.0260958352974152,0.109895047549293
"ENSAMXG00000019279",32.2973062731268,1.47770710910573,0.664286485657086,2.22450274243355,0.0261146382001991,0.109946218749641
"ENSAMXG00000011199",37.6991743788882,-1.15987624393833,0.521433903341493,-2.22439744808599,0.0261217154067461,0.10994800966593
"ENSAMXG00000008801",37.4181751582227,-1.4336720181629,0.644702246517174,-2.22377388307225,0.0261636614127251,0.110089507862974
"ENSAMXG00000014671",19.8718543154461,-1.65476432921771,0.744149180580706,-2.22369972634572,0.0261686536628729,0.110089507862974
"ENSAMXG00000015240",24.5924634342252,-1.48365327404494,0.667388135551477,-2.22307409288744,0.0262108042539044,0.110238774430734
"ENSAMXG00000004641",152.531117833026,0.811754637401381,0.365213325244948,2.22268625290969,0.0262369635172493,0.11032072500041
"ENSAMXG00000005652",92.4068783226927,0.792949503929526,0.356779929307273,2.22251712832928,0.026248377796301,0.110340650202202
"ENSAMXG00000021369",24.0297163684153,-2.11660584162335,0.952392190069337,-2.22240991021698,0.0262556162079325,0.1103430155863
"ENSAMXG00000006699",23.8680968670284,-1.86361642282862,0.838676787818774,-2.22209133470297,0.026277133766708,0.110405374689862
"ENSAMXG00000021561",11.3362697380542,-1.61925308172632,0.728769599397692,-2.2218998748913,0.0262900728746071,0.110431668245078
"ENSAMXG00000003659",585.640503768656,0.504295850025146,0.226990951694755,2.22165617730567,0.0263065502444016,0.110472807162021
"ENSAMXG00000026110",230.237001426939,-1.96338912005292,0.884048711846831,-2.22090603576728,0.0263573263442804,0.110643400640315
"ENSAMXG00000009505",151.289618270407,-0.572829787455619,0.257937099021535,-2.22081193294259,0.0263637020156521,0.110643400640315
"ENSAMXG00000021653",6705.49595209303,0.548840098173673,0.24714071803664,2.22075950306297,0.0263672548322464,0.110643400640315
"ENSAMXG00000013307",581.887131221947,0.477710045241707,0.215176017060082,2.22008963530689,0.0264126836384191,0.110805900471936
"ENSAMXG00000006106",287.784287377257,0.47745932198895,0.215088339839088,2.21982894259236,0.0264303814574065,0.110852010938714
"ENSAMXG00000003536",101.381142147756,0.828969421509781,0.373463099195538,2.21968227462213,0.0264403429059397,0.11086565902899
"ENSAMXG00000015335",160.701311609012,0.461749478197576,0.20808885111766,2.21900152611486,0.0264866207088132,0.111031537838188
"ENSAMXG00000014482",51.320117290941,0.815793313229027,0.367686676269052,2.2187187240695,0.0265058663711001,0.111065066830248
"ENSAMXG00000000443",327.641448624549,0.432703423443538,0.19502684001624,2.21868653262036,0.026508057876782,0.111065066830248
"ENSAMXG00000008799",302.300404142284,0.687116310314644,0.309829131576028,2.2177266121473,0.0265734785975413,0.111310954824825
"ENSAMXG00000004883",52.0267314031726,0.824981018216518,0.372026261896706,2.21753435902753,0.0265865978263772,0.111327902736942
"ENSAMXG00000017000",482.833472428318,-0.417649594663698,0.188345098964179,-2.21746993662485,0.0265909952208511,0.111327902736942
"ENSAMXG00000017255",410.700453287593,0.351197339298925,0.158528959595653,2.21535131621816,0.0267359601363251,0.111906478879037
"ENSAMXG00000013354",34.6324180938145,-1.28785764366116,0.581509167305696,-2.21468158383157,0.0267819277911421,0.112070502394883
"ENSAMXG00000000170",22.0483369390073,-1.867326411829,0.843442952633243,-2.21393326721051,0.0268333698564862,0.11225734506653
"ENSAMXG00000010369",302.789638807009,0.439249371485467,0.198411420362257,2.21383109240129,0.0268404003482695,0.11225834447281
"ENSAMXG00000006128",22.6366079769436,1.409452638056,0.636759954504558,2.21347562466086,0.0268648719314187,0.112332271225504
"ENSAMXG00000014167",66.0670487016668,0.873481871213541,0.394682211862297,2.21312702969825,0.0268888890768267,0.112404260887928
"ENSAMXG00000013064",16.3009433750271,-1.51263312901241,0.683674111945041,-2.21250607940821,0.0269317166097508,0.112532545029983
"ENSAMXG00000010104",53.1281241501496,1.07166470897934,0.484378064120242,2.21245508077614,0.0269352366495613,0.112532545029983
"ENSAMXG00000019998",22.3338665830613,-2.25034872630284,1.01715915092727,-2.21238605999008,0.0269400012513547,0.112532545029983
"ENSAMXG00000020637",23.4384295206408,-1.38653526381567,0.626853518758396,-2.21189675470271,0.0269737995507462,0.11262493555882
"ENSAMXG00000000115",785.57637641372,0.679069255104323,0.307011574509077,2.21186857919015,0.02697574686172,0.11262493555882
"ENSAMXG00000010426",57.8669295080052,1.94676243163647,0.88030721983346,2.21145798622981,0.0270041381911353,0.112697163450491
"ENSAMXG00000003652",34.6036856553041,-1.15220666235216,0.521025421125777,-2.21142120064429,0.0270066830677837,0.112697163450491
"ENSAMXG00000024781",261.507470184461,-0.367534635276873,0.166259354746802,-2.21061025911351,0.0270628377143956,0.112902989545998
"ENSAMXG00000013908",149.199184966043,0.77028638988828,0.348508853120376,2.21023478454426,0.0270888720313751,0.112931055709315
"ENSAMXG00000005422",5435.35398965717,0.524462175140048,0.237292381384318,2.21019390542771,0.0270917077751493,0.112931055709315
"ENSAMXG00000017136",185.088674906963,0.626867488756613,0.283630788053332,2.21015318209651,0.0270945329670089,0.112931055709315
"ENSAMXG00000010082",604.935531885212,0.390706120308706,0.176780568984159,2.21011914688268,0.0270968943640354,0.112931055709315
"ENSAMXG00000000663",471.711231854421,-0.466580979245111,0.211121945391695,-2.21000700983245,0.0271046758010724,0.112935010414904
"ENSAMXG00000005806",212.504721441119,0.503119275415036,0.227712018984568,2.20945419419926,0.0271430650936706,0.113057786256779
"ENSAMXG00000012019",6.15839946184153,-3.30714830955112,1.49690141438426,-2.20932940390833,0.0271517374214801,0.113057786256779
"ENSAMXG00000010861",1485.17451209276,0.458555952011144,0.207558313797117,2.20928732567836,0.0271546621961047,0.113057786256779
"ENSAMXG00000017708",3.87811273469178,-5.18740811693054,2.34829151528379,-2.2090136949218,0.0271736883635316,0.1131085104409
"ENSAMXG00000026122",87.1230119168464,-0.709889419256184,0.321381477295847,-2.20886849245109,0.0271837892924445,0.1131169428742
"ENSAMXG00000000364",237.968987664069,0.515458699540677,0.23336722994143,2.20878783910682,0.0271894012970655,0.1131169428742
"ENSAMXG00000005065",28.888156172815,2.69198038468157,1.21902910215857,2.20829870256158,0.0272234577211347,0.113230129006702
"ENSAMXG00000010483",247.765157016993,-0.42090387275665,0.190612011008655,-2.20817077858508,0.0272323705748199,0.113238705215396
"ENSAMXG00000011596",129.671968084675,0.880147471690246,0.398627702151741,2.20794356975023,0.0272482071157254,0.113276060215248
"ENSAMXG00000019005",75.4313507590524,-0.752352804245812,0.340774232930089,-2.20777491824084,0.0272599673274091,0.113296454602652
"ENSAMXG00000011821",47.4382769037042,-0.940540424099571,0.426079769734656,-2.20742802383061,0.0272841703367817,0.113368539843304
"ENSAMXG00000002625",16.3900534673141,-1.67900021242461,0.760745170265766,-2.20704682467856,0.0273107881881464,0.113439607676551
"ENSAMXG00000010227",846.551275476994,-0.395074887865965,0.179011009802658,-2.20698653284787,0.0273150002149357,0.113439607676551
"ENSAMXG00000013714",56.5272562774344,-0.92794485430508,0.420494881736833,-2.20679226931907,0.027328575405075,0.113467476229712
"ENSAMXG00000003753",32.483137273002,-1.16306041035384,0.527257680882913,-2.20586717372472,0.0273933012411348,0.113707653494404
"ENSAMXG00000019910",270.933303584374,-0.461380767791793,0.209183059711567,-2.20563160529332,0.0274098042863445,0.1137475910241
"ENSAMXG00000005491",514.276004335345,-0.446780849680525,0.202616816161072,-2.20505315474582,0.0274503647687825,0.11388731909217
"ENSAMXG00000025453",66.9242381698088,-0.716233616371623,0.324851434613769,-2.2048036119132,0.0274678784900102,0.113931383578765
"ENSAMXG00000018450",319.927344685877,0.661073934511476,0.29986414659142,2.20457811320879,0.0274837130068812,0.113968462692107
"ENSAMXG00000018989",5462.13370534073,0.41171453154896,0.186823399246848,2.20376319673407,0.027541002098874,0.114177382415924
"ENSAMXG00000000290",3.83281391837233,-5.17178928045367,2.34707466064138,-2.20350437384058,0.0275592190355359,0.114224255626473
"ENSAMXG00000025309",216.500949224782,-0.591743797116498,0.268596193476249,-2.20309822510133,0.0275878262749185,0.114306296635585
"ENSAMXG00000012311",97.7351317414842,1.22542874429641,0.556247714380432,2.2030270194662,0.0275928443085476,0.114306296635585
"ENSAMXG00000000018",32.1680613312604,-2.35857986540813,1.07076018985331,-2.20271531175552,0.0276148203734213,0.114368670997815
"ENSAMXG00000016327",241.959200321624,-0.776368027509842,0.352543998672399,-2.20218761469056,0.0276520585633833,0.114494207413367
"ENSAMXG00000016857",1997.75097311281,0.473828218135554,0.215204146302022,2.20176156583235,0.0276821552973176,0.114590118935478
"ENSAMXG00000007095",682.735189305093,-0.513630056358693,0.233331073863188,-2.2012929862049,0.0277152890857005,0.114661652440342
"ENSAMXG00000005232",108.616630824717,-0.6438302847146,0.292485670459267,-2.20123701685503,0.027719249026445,0.114661652440342
"ENSAMXG00000024551",388.264840552349,0.517215964031399,0.234967554238048,2.20122291228091,0.0277202470295606,0.114661652440342
"ENSAMXG00000012318",25.7964001195501,-1.37969731648856,0.626854385131218,-2.20098534717876,0.0277370611773389,0.114664661010532
"ENSAMXG00000011817",40.2561357812624,-0.801443329885816,0.364139933227983,-2.20092128534566,0.0277415967876699,0.114664661010532
"ENSAMXG00000006144",20.6872518674692,-2.69764583869672,1.22569086434935,-2.20091861427779,0.0277417859145211,0.114664661010532
"ENSAMXG00000024514",212.866758297404,0.432824893474052,0.196785585686324,2.19947458023665,0.0278441946832587,0.11504615046261
"ENSAMXG00000007728",165.464477242905,-0.721402116363006,0.327996381054016,-2.19942096325814,0.0278480033880394,0.11504615046261
"ENSAMXG00000003673",37.8240504167518,-0.734485584668644,0.334012922836891,-2.19897355596423,0.0278798026708947,0.115148740216696
"ENSAMXG00000005029",101.638568095066,-0.699820876282697,0.318351938829432,-2.19826170638669,0.0279304616050838,0.11532915310278
"ENSAMXG00000017038",196.033674090651,-0.497609628011601,0.22639578352208,-2.19796332012106,0.0279517199217568,0.11538810654014
"ENSAMXG00000007994",36.0692958884782,-0.836418865862295,0.380581088015537,-2.19774153840284,0.0279675296371871,0.115424543663687
"ENSAMXG00000005384",677.064617272016,-0.478339221539623,0.217674943101834,-2.1974932655241,0.0279852369196448,0.115427684657933
"ENSAMXG00000020646",59.7514737987397,-1.01160852175714,0.460355428165851,-2.19745105599731,0.0279882483424142,0.115427684657933
"ENSAMXG00000002533",268.286436839956,0.498204300204539,0.226720614458663,2.19743714701063,0.0279892407350109,0.115427684657933
"ENSAMXG00000025428",9.51948349781194,-1.36307817951699,0.620337115930489,-2.1973184330143,0.0279977120968679,0.115433819717917
