gene_id,CHOY-16-01,CHOY-16-04,CHOY-16-05,CHOY-16-08,CHOY-16-11,CHOY-16-12,CHOY-16-R-01,CHOY-16-R-03,CHOY-16-R-04,CHOY-16-R-05,CHOY-16-R-2
ENSAMXG00000008020,32,35,30,37,7,8,20,11,0,7,9
ENSAMXG00000008021,0,9,0,16,0,0,0,0,0,9,0
ENSAMXG00000008022,58,17,12,122,7,10,24,70,28,48,104
ENSAMXG00000008023,65,42,108,240,43,76,108,88,81,99,90
ENSAMXG00000008024,0,0,5,0,0,0,3,0,0,0,0
ENSAMXG00000008025,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008026,409,312,217,234,323,342,293,255,191,295,223
ENSAMXG00000008027,30,11,20,14,21,27,24,0,17,14,22
ENSAMXG00000008028,596,461,373,970,284,352,1127,434,424,709,843
ENSAMXG00000008029,119,40,66,48,37,97,59,37,29,51,39
ENSAMXG00000008030,0,8,6,3,11,5,0,4,0,0,10
ENSAMXG00000008031,58,94,102,97,84,123,34,14,22,14,16
ENSAMXG00000008032,0,0,11,27,0,0,10,0,0,0,0
ENSAMXG00000008033,747,311,259,711,353,637,1161,630,440,1186,862
ENSAMXG00000008034,406,173,224,184,232,297,239,213,106,127,164
ENSAMXG00000008035,0,0,9,16,5,7,9,0,0,11,4
ENSAMXG00000008036,36,46,25,121,16,39,11,0,6,7,0
ENSAMXG00000008037,70,30,7,38,19,33,155,112,123,122,102
ENSAMXG00000008038,0,0,0,0,15,23,0,0,0,0,0
ENSAMXG00000008039,5,0,4,36,0,0,2,4,0,0,0
ENSAMXG00000008040,103,90,38,147,71,96,84,61,21,17,48
ENSAMXG00000008041,1365,558,849,1604,889,1100,1561,1374,1071,1367,1470
ENSAMXG00000008042,0,0,0,0,0,0,11,14,0,0,6
ENSAMXG00000008043,0,41,9,49,7,17,20,0,0,11,0
ENSAMXG00000008044,0,0,0,0,10,0,0,0,0,0,0
ENSAMXG00000008045,0,13,0,0,0,0,0,0,7,0,0
ENSAMXG00000008046,108,85,124,478,176,201,129,234,123,345,158
ENSAMXG00000008047,149,83,99,91,82,124,70,42,34,107,57
ENSAMXG00000008048,5,0,0,6,29,0,6,0,0,3,8
ENSAMXG00000008049,0,4,12,16,0,11,2,0,0,0,0
ENSAMXG00000008050,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008051,95,13,66,143,25,25,154,62,52,53,128
ENSAMXG00000008052,0,0,7,25,0,0,0,0,0,0,11
ENSAMXG00000008053,4700,3432,3453,3075,1692,3529,3407,543,388,286,1999
ENSAMXG00000008054,188,112,100,303,76,80,323,297,87,138,175
ENSAMXG00000008055,5,47,12,59,11,35,31,25,40,26,30
ENSAMXG00000008056,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008057,48,11,14,42,45,4,47,44,23,33,10
ENSAMXG00000008058,60,52,62,79,21,150,54,16,8,37,49
ENSAMXG00000008059,949,376,3091,274,1186,1520,1627,1230,589,76,1406
ENSAMXG00000008060,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008061,1199,911,737,948,759,832,530,612,254,447,481
ENSAMXG00000008062,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008063,2286,3324,3383,7957,2638,4288,3472,5163,1748,2271,4877
ENSAMXG00000008064,67,50,51,71,45,24,5,42,20,6,39
ENSAMXG00000008065,971,674,569,1007,513,833,1428,962,923,1896,1268
ENSAMXG00000008066,0,0,0,0,0,0,0,0,0,10,0
ENSAMXG00000008067,173,100,86,161,22,79,137,111,56,74,61
ENSAMXG00000008068,14,18,14,17,0,30,27,7,0,29,24
ENSAMXG00000008069,85,32,22,24,29,57,27,0,0,27,62
ENSAMXG00000008070,379,183,282,371,245,241,168,255,128,176,175
ENSAMXG00000008071,0,0,0,12,0,0,0,0,0,0,0
ENSAMXG00000008072,11,0,4,7,0,0,0,11,0,0,0
ENSAMXG00000008073,62,97,45,112,56,56,143,113,48,67,74
ENSAMXG00000008074,13,0,0,23,0,20,11,0,6,7,7
ENSAMXG00000008075,153,151,135,122,181,109,145,77,86,84,74
ENSAMXG00000008076,22,0,22,22,23,7,14,16,25,20,24
ENSAMXG00000008077,1196,941,625,1088,559,808,517,600,233,348,363
ENSAMXG00000008078,0,9,14,12,11,0,0,0,0,5,0
ENSAMXG00000008079,109,72,51,69,55,113,80,30,18,14,33
ENSAMXG00000008080,8,10,17,34,12,28,9,0,0,3,0
ENSAMXG00000008081,1887,1033,1352,2092,1827,753,818,1057,649,962,717
ENSAMXG00000008082,4,0,0,11,0,0,0,0,0,0,0
ENSAMXG00000008083,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008084,0,0,0,36,0,0,20,0,11,11,17
ENSAMXG00000008085,328,194,183,86,201,337,573,236,193,436,249
ENSAMXG00000008086,17,21,13,26,11,17,14,17,14,14,17
ENSAMXG00000008087,354,265,342,345,411,437,407,365,295,666,408
ENSAMXG00000008088,24,45,39,56,27,50,30,36,31,27,40
ENSAMXG00000008089,21,0,14,47,0,5,25,25,0,38,8
ENSAMXG00000008090,352,66,76,104,125,142,117,97,83,132,73
ENSAMXG00000008091,106,78,65,86,76,142,18,74,43,18,40
ENSAMXG00000008092,115,96,89,137,46,139,298,335,206,354,255
ENSAMXG00000008093,183,37,47,122,63,67,167,128,59,164,95
ENSAMXG00000008094,1078,1109,700,1165,1094,962,211,593,341,155,217
ENSAMXG00000008095,181,137,124,204,217,302,195,230,251,273,170
ENSAMXG00000008096,0,0,4,0,0,0,0,0,0,0,0
ENSAMXG00000008097,5,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008098,91,105,54,196,63,29,132,113,30,54,102
ENSAMXG00000008099,11,0,4,6,0,5,11,6,24,19,10
ENSAMXG00000008100,0,10,0,0,0,0,0,4,0,0,0
ENSAMXG00000008101,209,118,102,559,158,133,356,208,163,243,186
ENSAMXG00000008102,0,0,0,7,4,3,0,0,0,0,0
ENSAMXG00000008103,33,247,6,21,10,17,30,24,21,14,11
ENSAMXG00000008104,307,277,153,401,353,213,183,109,220,325,235
ENSAMXG00000008105,0,0,7,0,0,0,0,0,0,0,0
ENSAMXG00000008106,970,559,627,766,456,547,442,575,225,293,324
ENSAMXG00000008107,116,62,36,96,53,55,60,51,42,79,42
ENSAMXG00000008108,189,112,120,94,170,156,206,132,119,205,203
ENSAMXG00000008109,99,44,29,98,118,48,37,79,42,30,26
ENSAMXG00000008110,692,305,203,857,261,291,505,173,105,194,268
ENSAMXG00000008111,35,82,26,105,40,31,7,6,0,0,9
ENSAMXG00000008112,1329,488,481,624,266,860,1556,495,563,1221,874
ENSAMXG00000008113,101,45,77,53,43,65,82,64,64,81,82
ENSAMXG00000008114,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008115,165,194,153,189,137,268,170,207,158,207,171
ENSAMXG00000008116,0,0,0,0,0,0,0,0,0,0,5
ENSAMXG00000008117,40,27,28,32,37,25,8,50,35,13,12
ENSAMXG00000008118,12,18,10,0,12,34,27,0,0,20,7
ENSAMXG00000008119,19,9,16,21,48,16,19,3,0,11,0
ENSAMXG00000008120,76,36,30,59,27,58,15,16,0,10,10
ENSAMXG00000008121,727,475,495,594,723,569,823,533,415,775,536
ENSAMXG00000008122,24,8,4,42,15,12,27,7,9,49,63
ENSAMXG00000008123,0,0,0,0,0,3,0,0,0,0,0
ENSAMXG00000008124,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008125,41,51,20,82,45,23,60,94,41,49,41
ENSAMXG00000008126,743,516,456,1070,576,410,372,469,203,232,254
ENSAMXG00000008127,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008128,14,0,0,12,0,0,5,0,0,3,0
ENSAMXG00000008129,19,0,18,24,0,8,23,10,0,0,14
ENSAMXG00000008130,1376,545,521,759,851,565,475,684,195,241,393
ENSAMXG00000008131,1184,316,228,617,244,198,1005,323,374,439,526
ENSAMXG00000008132,30,23,31,36,30,15,0,46,37,34,0
ENSAMXG00000008133,0,10,16,38,40,33,17,49,32,33,6
ENSAMXG00000008134,68,59,34,90,44,19,38,34,19,30,34
ENSAMXG00000008135,0,2,4,4,0,4,0,0,0,0,0
ENSAMXG00000008136,259,104,86,146,82,128,138,57,46,44,74
ENSAMXG00000008137,10,3,0,70,14,0,15,31,7,13,10
ENSAMXG00000008138,4328,344,288,677,400,267,4382,684,422,463,300
ENSAMXG00000008139,26,38,24,38,28,42,11,7,11,5,0
ENSAMXG00000008140,128,67,66,93,42,91,133,65,51,46,81
ENSAMXG00000008141,229,118,103,362,42,89,286,170,151,144,200
ENSAMXG00000008142,0,0,0,0,0,0,7,0,0,0,0
ENSAMXG00000008143,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008144,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008145,551,269,209,339,134,254,126,75,44,48,110
ENSAMXG00000008146,41,22,0,53,47,11,34,32,14,25,22
ENSAMXG00000008147,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008148,0,0,0,0,0,0,19,0,13,19,0
ENSAMXG00000008149,443,256,273,237,319,367,565,327,359,508,485
ENSAMXG00000008150,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008151,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008152,127,28,67,62,89,100,98,95,16,14,108
ENSAMXG00000008153,40,62,56,75,59,89,36,88,79,72,23
ENSAMXG00000008154,548,621,563,876,660,550,263,1005,359,310,485
ENSAMXG00000008155,50,24,35,24,30,17,4,0,5,20,17
ENSAMXG00000008156,663,558,467,321,340,141,727,1304,438,618,1297
ENSAMXG00000008157,157,95,65,230,76,104,166,178,132,78,156
ENSAMXG00000008158,689,246,196,826,175,351,752,143,114,198,346
ENSAMXG00000008159,5249,4894,8011,6846,9562,5685,4089,6231,7771,5933,5432
ENSAMXG00000008160,11,0,0,0,0,0,0,0,0,0,4
ENSAMXG00000008161,91,67,53,185,41,36,114,109,52,62,88
ENSAMXG00000008162,0,0,14,0,0,0,0,0,0,0,5
ENSAMXG00000008163,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008164,17,32,45,10,10,37,13,5,12,9,10
ENSAMXG00000008165,4169,3825,5651,5504,4743,6877,3863,4222,1666,1440,2987
ENSAMXG00000008166,734,692,569,954,577,667,542,839,495,657,600
ENSAMXG00000008167,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008168,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008169,7,19,6,4,9,37,7,0,0,7,6
ENSAMXG00000008170,185,101,199,292,82,130,183,152,96,200,141
ENSAMXG00000008171,217,127,103,203,170,70,197,164,140,123,148
ENSAMXG00000008172,35,19,26,38,26,17,19,40,0,4,31
ENSAMXG00000008173,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008174,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008175,390,341,268,420,258,313,169,258,158,157,187
ENSAMXG00000008176,8,15,30,7,4,37,13,16,10,28,30
ENSAMXG00000008177,1405,1592,1732,1161,1255,1900,2388,420,606,318,1298
ENSAMXG00000008178,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008179,2021,1002,1120,1086,1002,972,687,638,285,344,458
ENSAMXG00000008180,5602,1323,1832,1774,1640,1936,3061,1102,760,1196,1306
ENSAMXG00000008181,79,55,32,168,34,67,0,17,0,0,0
ENSAMXG00000008182,214,179,88,122,86,218,249,134,127,127,286
ENSAMXG00000008183,68,7,20,77,11,11,11,6,7,18,9
ENSAMXG00000008184,8,11,4,59,24,22,22,7,0,7,19
ENSAMXG00000008185,6,16,4,13,5,17,18,4,15,0,8
ENSAMXG00000008186,1920,1228,1639,1295,1765,1189,1839,2070,1459,754,1452
ENSAMXG00000008187,39,37,27,48,49,27,0,0,0,5,11
ENSAMXG00000008188,244,112,111,269,139,93,305,266,218,346,200
ENSAMXG00000008189,0,18,3,0,6,0,9,0,0,9,7
ENSAMXG00000008190,341,231,194,407,228,391,220,504,300,299,292
ENSAMXG00000008191,6,16,0,35,7,0,33,14,0,20,13
ENSAMXG00000008192,222,161,66,175,188,131,144,131,118,195,163
ENSAMXG00000008193,147,290,99,309,110,262,163,203,63,161,328
ENSAMXG00000008194,879,511,384,526,371,634,409,305,144,280,399
ENSAMXG00000008195,7,14,0,23,0,0,0,9,0,7,0
ENSAMXG00000008196,43,12,13,123,36,31,76,32,18,53,51
ENSAMXG00000008197,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008198,1874,1380,1258,1148,1751,1923,2219,1696,1246,1794,2202
ENSAMXG00000008199,787,421,381,388,441,419,450,248,293,521,426
ENSAMXG00000008200,441,267,247,252,231,332,397,348,230,313,346
ENSAMXG00000008201,722,346,529,392,405,582,861,533,378,655,499
ENSAMXG00000008202,37,15,23,77,24,12,37,32,24,19,14
ENSAMXG00000008203,0,0,0,0,4,0,0,4,7,0,0
ENSAMXG00000008204,0,4,7,10,9,0,10,0,7,0,0
ENSAMXG00000008205,3,6,0,18,0,17,0,0,0,0,0
ENSAMXG00000008206,0,0,0,7,0,0,0,0,2,0,0
ENSAMXG00000008207,105,176,64,172,57,140,112,59,61,105,68
ENSAMXG00000008208,28,29,33,84,30,27,5,22,10,20,4
ENSAMXG00000008209,1163,757,1239,1155,1750,747,748,642,420,532,664
ENSAMXG00000008210,105,57,79,155,128,102,109,88,49,90,81
ENSAMXG00000008211,35,15,13,6,21,6,6,16,9,0,0
ENSAMXG00000008212,0,0,9,3,0,0,0,0,0,10,4
ENSAMXG00000008213,0,22,12,12,0,4,0,0,0,0,0
ENSAMXG00000008214,149,101,90,146,88,148,103,68,87,152,73
ENSAMXG00000008215,22,10,0,9,0,0,0,0,0,7,0
ENSAMXG00000008216,13,0,0,10,0,0,0,3,0,0,0
ENSAMXG00000008217,47,20,16,38,4,27,10,0,4,26,24
ENSAMXG00000008218,195,187,153,150,126,167,160,143,124,188,138
ENSAMXG00000008219,264,202,189,445,128,203,219,237,136,196,177
ENSAMXG00000008220,0,14,0,7,10,7,23,9,24,20,15
ENSAMXG00000008221,4,0,0,0,7,0,0,0,0,0,0
ENSAMXG00000008222,41,38,36,23,24,23,70,20,11,55,54
ENSAMXG00000008223,130,138,135,140,116,133,213,118,105,145,118
ENSAMXG00000008224,0,40,25,11,17,90,32,11,0,13,44
ENSAMXG00000008225,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008226,0,0,0,18,0,0,0,0,0,0,0
ENSAMXG00000008227,537,744,404,473,468,456,507,305,187,249,454
ENSAMXG00000008228,0,0,12,22,0,0,15,0,0,23,0
ENSAMXG00000008229,0,7,0,0,0,0,0,0,0,0,0
ENSAMXG00000008230,0,0,0,6,0,0,0,0,0,0,0
ENSAMXG00000008231,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008232,12,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008233,14,6,4,26,0,17,0,0,0,5,8
ENSAMXG00000008234,0,0,0,11,0,0,0,0,0,0,0
ENSAMXG00000008235,232,159,119,147,110,174,175,101,137,141,190
ENSAMXG00000008236,0,0,0,9,0,0,0,0,0,0,0
ENSAMXG00000008237,19968,8374,17834,9339,16407,17731,13436,11037,7218,12624,13041
ENSAMXG00000008238,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008239,350,205,359,252,230,259,41,83,54,50,35
ENSAMXG00000008240,0,16,0,21,0,16,16,15,12,16,9
ENSAMXG00000008241,1208,576,699,875,585,710,735,472,411,712,562
ENSAMXG00000008242,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008243,32,31,26,133,17,31,70,78,38,91,93
ENSAMXG00000008244,158,193,132,146,144,230,134,74,54,68,55
ENSAMXG00000008245,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008246,161,172,135,122,109,131,132,121,61,123,113
ENSAMXG00000008247,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008248,20,11,8,0,8,29,28,8,0,0,11
ENSAMXG00000008249,163,109,34,148,25,90,4,8,0,9,9
ENSAMXG00000008250,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008251,185,160,175,567,222,104,75,87,35,74,73
ENSAMXG00000008252,24,12,0,17,0,0,47,50,32,57,20
ENSAMXG00000008253,1205,574,624,841,480,618,891,745,522,768,419
ENSAMXG00000008254,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008255,100,114,25,40,35,78,30,14,14,21,45
ENSAMXG00000008256,1438,1196,1027,1356,1391,1388,1078,1144,613,761,663
ENSAMXG00000008257,0,0,2,4,0,0,0,4,0,0,0
ENSAMXG00000008258,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008259,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008260,722,461,350,431,401,584,774,423,333,492,502
ENSAMXG00000008261,246,148,148,87,141,168,248,127,116,192,116
ENSAMXG00000008262,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008263,0,0,0,0,0,0,4,0,0,0,0
ENSAMXG00000008264,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008265,28,22,7,9,4,12,17,14,13,15,30
ENSAMXG00000008266,98,140,64,142,69,97,160,141,132,114,119
ENSAMXG00000008267,0,0,0,0,0,0,0,0,6,0,0
ENSAMXG00000008268,40401,26292,21011,18486,21003,34928,34715,17697,15358,26743,25489
ENSAMXG00000008269,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008270,127,170,114,116,95,118,24,31,32,24,33
ENSAMXG00000008271,46,66,29,56,63,61,23,77,37,105,32
ENSAMXG00000008272,1215,877,881,891,899,1251,1322,637,426,901,1169
ENSAMXG00000008273,0,0,7,20,0,9,29,11,24,12,11
ENSAMXG00000008274,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008275,23,21,46,118,21,40,0,10,7,0,22
ENSAMXG00000008276,123,55,27,122,68,89,60,29,35,73,70
ENSAMXG00000008277,251,213,128,395,258,204,242,374,214,243,275
ENSAMXG00000008278,0,0,4,11,10,0,0,7,0,0,5
ENSAMXG00000008279,147,59,87,237,75,112,172,156,41,77,160
ENSAMXG00000008280,7,11,35,85,0,0,37,44,42,40,29
ENSAMXG00000008281,7,4,10,44,13,40,38,21,17,19,17
ENSAMXG00000008282,555,421,351,615,375,513,534,218,225,416,431
ENSAMXG00000008283,2135,914,1864,909,739,1192,1393,999,539,601,644
ENSAMXG00000008284,50,33,23,40,60,47,74,51,37,44,44
ENSAMXG00000008285,2169,2007,1215,2275,1228,2100,1733,1092,883,1056,1203
ENSAMXG00000008286,104,30,85,118,20,19,138,74,33,86,154
ENSAMXG00000008287,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008288,17,0,5,0,0,4,13,0,6,0,10
ENSAMXG00000008289,192,168,50,104,46,69,177,66,34,88,146
ENSAMXG00000008290,16,25,0,0,4,0,0,0,0,0,0
ENSAMXG00000008291,297,115,144,426,146,66,326,273,157,196,220
ENSAMXG00000008292,460,258,252,246,225,239,417,261,172,283,243
ENSAMXG00000008293,139,15,38,66,42,41,55,39,26,15,33
ENSAMXG00000008294,44,18,0,12,19,0,0,17,7,30,12
ENSAMXG00000008295,0,10,0,36,0,10,11,14,0,15,21
ENSAMXG00000008296,24,0,0,19,0,0,5,6,12,16,9
ENSAMXG00000008297,382,405,283,459,325,296,398,445,339,514,356
ENSAMXG00000008298,357,91,149,279,263,100,160,183,35,345,54
ENSAMXG00000008299,2976,2628,2249,4087,1423,2545,2951,1029,562,1655,2796
ENSAMXG00000008300,0,0,0,0,7,0,0,0,0,0,0
ENSAMXG00000008301,15,0,0,4,0,0,17,0,0,4,0
ENSAMXG00000008302,989,179,462,223,278,204,397,210,116,262,188
ENSAMXG00000008303,258,110,139,180,76,127,172,90,58,81,99
ENSAMXG00000008304,0,0,0,12,0,0,0,0,0,0,0
ENSAMXG00000008305,24,24,13,46,54,18,11,51,17,12,0
ENSAMXG00000008306,54,0,19,42,14,10,51,22,17,63,46
ENSAMXG00000008307,565,177,312,239,275,336,403,161,182,298,204
ENSAMXG00000008308,0,12,0,0,0,0,0,0,0,0,0
ENSAMXG00000008309,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008310,9,0,0,0,0,14,0,9,6,0,0
ENSAMXG00000008311,214,145,125,113,102,168,160,112,110,118,116
ENSAMXG00000008312,24,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008313,0,6,0,5,0,4,0,0,0,13,0
ENSAMXG00000008314,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008315,20,10,36,89,21,12,51,49,23,33,22
ENSAMXG00000008316,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008317,186,114,119,143,158,188,236,71,55,105,146
ENSAMXG00000008318,0,0,0,9,0,0,0,0,0,0,0
ENSAMXG00000008319,104,19,18,28,29,10,10,0,0,0,6
ENSAMXG00000008320,37,13,14,40,25,47,31,25,16,18,8
ENSAMXG00000008321,46,83,78,229,30,106,17,31,17,7,30
ENSAMXG00000008322,500,331,318,446,374,403,197,252,132,169,200
ENSAMXG00000008323,795,536,767,396,388,360,692,231,124,546,287
ENSAMXG00000008324,0,0,0,7,0,0,0,0,0,0,0
ENSAMXG00000008325,372,182,153,183,86,186,261,190,159,249,136
ENSAMXG00000008326,2,0,0,3,0,0,0,18,0,3,0
ENSAMXG00000008327,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008328,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008329,242,165,86,211,109,204,116,126,59,116,79
ENSAMXG00000008330,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008331,127,61,33,69,47,63,81,54,18,32,42
ENSAMXG00000008332,176,114,84,278,131,94,41,52,14,31,56
ENSAMXG00000008333,383,331,157,319,209,497,737,218,328,587,652
ENSAMXG00000008334,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008335,6,17,14,0,10,16,17,35,16,0,16
ENSAMXG00000008336,0,0,7,16,0,0,0,0,0,0,0
ENSAMXG00000008337,10,584,576,0,851,1027,1279,594,578,934,1117
ENSAMXG00000008338,32,0,5,31,11,10,24,7,0,15,8
ENSAMXG00000008339,7,12,0,0,0,9,0,4,0,0,0
ENSAMXG00000008340,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008341,234,123,142,190,770,973,126,99,177,291,83
ENSAMXG00000008342,652,730,688,585,573,890,503,641,469,577,432
ENSAMXG00000008343,98,60,14,16,41,99,103,17,24,98,176
ENSAMXG00000008344,0,0,12,55,0,8,19,16,0,0,0
ENSAMXG00000008345,255,197,179,189,136,251,131,154,160,225,235
ENSAMXG00000008346,1236,675,1313,795,1012,1288,1028,1269,1234,1315,1050
ENSAMXG00000008347,16,7,8,21,16,4,21,0,0,17,26
ENSAMXG00000008348,145,110,75,143,28,125,79,43,50,35,61
ENSAMXG00000008349,254,317,147,84,183,323,222,182,170,357,272
ENSAMXG00000008350,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008351,2939,1806,3418,2668,2682,2468,1229,1615,1265,1606,1391
ENSAMXG00000008352,0,0,0,37,0,0,0,0,0,0,0
ENSAMXG00000008353,111,131,91,150,99,102,98,52,68,85,80
ENSAMXG00000008354,64,28,11,43,16,17,70,39,7,0,35
ENSAMXG00000008355,0,0,80,0,0,0,0,0,0,0,0
ENSAMXG00000008356,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008357,0,6,4,19,0,0,0,0,0,0,4
ENSAMXG00000008358,276,174,211,283,162,219,225,255,163,194,192
ENSAMXG00000008359,21,25,13,32,29,33,4,9,14,0,0
ENSAMXG00000008360,42,17,0,11,7,7,14,0,0,0,20
ENSAMXG00000008361,15,15,0,0,0,0,7,0,0,0,0
ENSAMXG00000008362,193,191,99,89,86,147,86,54,49,62,73
ENSAMXG00000008363,129,92,226,159,71,146,194,94,65,41,79
ENSAMXG00000008364,171,8,0,0,24,22,31,0,4,0,0
ENSAMXG00000008365,0,0,11,7,9,0,0,0,0,0,0
ENSAMXG00000008366,268,294,109,125,175,188,408,285,208,619,274
ENSAMXG00000008367,0,31,33,45,22,18,24,48,18,41,43
ENSAMXG00000008368,216,299,168,243,194,302,188,178,114,103,144
ENSAMXG00000008369,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008370,0,0,0,0,0,8,0,0,0,0,0
ENSAMXG00000008371,235,134,0,132,222,138,149,197,174,134,177
ENSAMXG00000008372,9,7,0,0,0,0,0,0,0,0,0
ENSAMXG00000008373,3139,1904,1513,1840,1556,2351,3048,1699,1540,2559,2081
ENSAMXG00000008374,395,271,269,167,221,290,315,226,246,320,259
ENSAMXG00000008375,92,81,62,213,114,126,170,120,78,128,102
ENSAMXG00000008376,4,28,11,21,10,21,51,60,10,24,26
ENSAMXG00000008377,15,35,16,38,19,42,30,30,13,25,49
ENSAMXG00000008378,745,703,421,659,600,703,1087,1122,653,733,710
ENSAMXG00000008379,52,47,42,110,78,55,62,124,55,69,101
ENSAMXG00000008380,34,20,60,21,11,83,54,30,17,66,20
ENSAMXG00000008381,0,35,2,37,21,16,0,0,11,21,17
ENSAMXG00000008382,532,204,233,226,392,589,178,74,90,134,107
ENSAMXG00000008383,27,33,8,29,17,38,15,14,0,9,14
ENSAMXG00000008384,736,442,375,624,300,499,986,652,426,614,547
ENSAMXG00000008385,2111,1698,2501,1897,2590,2616,2068,2711,1994,2049,2250
ENSAMXG00000008386,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008387,157,170,110,222,135,167,152,79,79,125,160
ENSAMXG00000008388,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008389,10,15,13,20,8,6,20,4,18,0,14
ENSAMXG00000008390,0,4,0,0,0,0,0,0,0,0,0
ENSAMXG00000008391,38,64,74,121,94,35,53,108,65,117,63
ENSAMXG00000008392,85,0,31,87,64,111,53,42,22,85,0
ENSAMXG00000008393,321,207,182,313,201,427,242,313,153,208,207
ENSAMXG00000008394,13,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008395,10,9,4,11,6,8,6,10,0,11,0
ENSAMXG00000008396,55,56,289,100,37,54,477,331,267,32,455
ENSAMXG00000008397,665,493,223,624,200,486,350,276,137,252,243
ENSAMXG00000008398,0,7,19,12,9,23,0,0,0,9,0
ENSAMXG00000008399,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008400,1014,331,563,544,870,579,420,913,419,832,633
ENSAMXG00000008401,827,929,692,1087,654,879,1782,747,291,549,1183
ENSAMXG00000008402,265,114,88,80,78,100,118,56,56,60,93
ENSAMXG00000008403,52,14,15,81,8,14,70,25,14,15,41
ENSAMXG00000008404,20,0,12,30,4,7,0,0,0,4,0
ENSAMXG00000008405,15,0,0,0,0,12,0,0,3,0,0
ENSAMXG00000008406,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008407,920,1215,2446,703,939,3266,819,1370,1421,612,395
ENSAMXG00000008408,0,0,0,0,0,0,0,15,0,14,0
ENSAMXG00000008409,0,0,0,10,0,0,0,0,0,0,0
ENSAMXG00000008410,0,0,0,0,0,0,0,0,0,0,84
ENSAMXG00000008411,31,33,25,115,47,26,24,37,12,16,23
ENSAMXG00000008412,0,0,0,0,0,27,7,0,0,0,0
ENSAMXG00000008413,130,36,29,109,24,43,302,159,83,160,138
ENSAMXG00000008414,526,280,257,324,310,312,443,94,0,498,435
ENSAMXG00000008415,0,3,0,0,0,0,0,0,0,0,0
ENSAMXG00000008416,178,52,53,123,44,44,57,67,25,73,34
ENSAMXG00000008417,0,0,0,0,0,0,0,0,0,0,0
ENSAMXG00000008418,33,20,10,36,15,26,50,31,26,50,55
ENSAMXG00000008419,0,0,0,0,0,0,0,0,0,0,2
ENSAMXG00000008420,0,0,0,0,0,0,0,0,0,0,0
